user_id,event_time,event_name,device_type,traffic_source,product_category,price,funnel_success
4497,2026-01-01 08:15:25,add_to_cart,Mobile,Organic,Home,2069,No
4497,2026-01-01 08:17:25,checkout,Mobile,Organic,Home,2069,No
4498,2026-01-02 05:08:36,visit,Mobile,Referral,Beauty,2794,Yes
4498,2026-01-02 05:10:36,product_view,Mobile,Referral,Beauty,2794,Yes
4498,2026-01-02 05:12:36,add_to_cart,Mobile,Referral,Beauty,2794,Yes
4498,2026-01-02 05:16:36,checkout,Mobile,Referral,Beauty,2794,Yes
4498,2026-01-02 05:17:36,payment_success,Mobile,Referral,Beauty,2794,Yes
4499,2026-01-03 16:13:43,visit,Desktop,Social Media,Electronics,670,Yes
4499,2026-01-03 16:16:43,product_view,Desktop,Social Media,Electronics,670,Yes
4499,2026-01-03 16:17:43,add_to_cart,Desktop,Social Media,Electronics,670,Yes
4499,2026-01-03 16:20:43,checkout,Desktop,Social Media,Electronics,670,Yes
4499,2026-01-03 16:23:43,payment_success,Desktop,Social Media,Electronics,670,Yes
4500,2026-01-03 15:05:03,visit,Desktop,Ads,Electronics,4229,No
4501,2026-01-09 11:31:56,visit,Mobile,Ads,Sports,1702,No
4502,2026-01-01 12:51:39,visit,Desktop,Ads,Electronics,3967,No
4502,2026-01-01 12:52:39,product_view,Desktop,Ads,Electronics,3967,No
4503,2026-01-04 03:11:38,visit,Desktop,Social Media,Beauty,4569,No
4503,2026-01-04 03:15:38,product_view,Desktop,Social Media,Beauty,4569,No
4504,2026-01-06 18:51:29,visit,Mobile,Social Media,Beauty,1020,No
4504,2026-01-06 18:53:29,product_view,Mobile,Social Media,Beauty,1020,No
4505,2026-01-09 21:54:26,visit,Mobile,Ads,Sports,4899,Yes
4505,2026-01-09 21:56:26,product_view,Mobile,Ads,Sports,4899,Yes
4505,2026-01-09 22:01:26,add_to_cart,Mobile,Ads,Sports,4899,Yes
4505,2026-01-09 22:02:26,checkout,Mobile,Ads,Sports,4899,Yes
4505,2026-01-09 22:03:26,payment_success,Mobile,Ads,Sports,4899,Yes
4506,2026-01-03 08:41:59,visit,Desktop,Referral,Sports,2571,No
4506,2026-01-03 08:46:59,product_view,Desktop,Referral,Sports,2571,No
4507,2026-01-03 07:48:22,visit,Desktop,Ads,Home,1192,No
4507,2026-01-03 07:53:22,product_view,Desktop,Ads,Home,1192,No
4508,2026-01-01 08:30:56,visit,Desktop,Social Media,Home,750,No
4509,2026-01-01 01:32:08,visit,Mobile,Organic,Home,828,No
4510,2026-01-11 10:44:01,visit,Desktop,Ads,Sports,3113,No
4510,2026-01-11 10:49:01,product_view,Desktop,Ads,Sports,3113,No
4511,2026-01-01 19:05:04,visit,Desktop,Ads,Electronics,2453,No
4511,2026-01-01 19:08:04,product_view,Desktop,Ads,Electronics,2453,No
4512,2026-01-01 23:24:02,visit,Mobile,Ads,Beauty,2066,No
4512,2026-01-01 23:29:02,product_view,Mobile,Ads,Beauty,2066,No
4512,2026-01-01 23:30:02,add_to_cart,Mobile,Ads,Beauty,2066,No
4513,2026-01-06 21:38:49,visit,Desktop,Social Media,Beauty,2366,No
4513,2026-01-06 21:39:49,product_view,Desktop,Social Media,Beauty,2366,No
4514,2026-01-07 15:47:30,visit,Desktop,Ads,Beauty,1111,No
4514,2026-01-07 15:50:30,product_view,Desktop,Ads,Beauty,1111,No
4514,2026-01-07 15:53:30,add_to_cart,Desktop,Ads,Beauty,1111,No
4514,2026-01-07 15:56:30,checkout,Desktop,Ads,Beauty,1111,No
4515,2026-01-07 10:50:13,visit,Desktop,Referral,Home,2294,No
4516,2026-01-05 07:44:39,visit,Desktop,Social Media,Beauty,795,No
4516,2026-01-05 07:49:39,product_view,Desktop,Social Media,Beauty,795,No
4517,2026-01-07 10:10:32,visit,Mobile,Ads,Electronics,4907,No
4518,2026-01-08 10:42:27,visit,Mobile,Social Media,Fashion,756,No
4518,2026-01-08 10:43:27,product_view,Mobile,Social Media,Fashion,756,No
4519,2026-01-03 06:09:52,visit,Desktop,Social Media,Electronics,677,No
4520,2026-01-01 14:59:14,visit,Desktop,Social Media,Electronics,1923,No
4520,2026-01-01 15:02:14,product_view,Desktop,Social Media,Electronics,1923,No
4521,2026-01-05 18:16:45,visit,Mobile,Referral,Electronics,4902,No
4522,2026-01-03 16:05:56,visit,Desktop,Social Media,Beauty,688,Yes
4522,2026-01-03 16:10:56,product_view,Desktop,Social Media,Beauty,688,Yes
4522,2026-01-03 16:13:56,add_to_cart,Desktop,Social Media,Beauty,688,Yes
4522,2026-01-03 16:17:56,checkout,Desktop,Social Media,Beauty,688,Yes
4522,2026-01-03 16:19:56,payment_success,Desktop,Social Media,Beauty,688,Yes
4523,2026-01-03 12:13:07,visit,Desktop,Organic,Home,2962,No
4523,2026-01-03 12:17:07,product_view,Desktop,Organic,Home,2962,No
4523,2026-01-03 12:18:07,add_to_cart,Desktop,Organic,Home,2962,No
4524,2026-01-02 11:41:23,visit,Desktop,Social Media,Electronics,1462,No
4524,2026-01-02 11:43:23,product_view,Desktop,Social Media,Electronics,1462,No
4524,2026-01-02 11:44:23,add_to_cart,Desktop,Social Media,Electronics,1462,No
4525,2026-01-02 18:39:13,visit,Mobile,Organic,Beauty,2906,No
4525,2026-01-02 18:42:13,product_view,Mobile,Organic,Beauty,2906,No
4526,2026-01-04 19:10:14,visit,Desktop,Referral,Sports,3966,No
4527,2026-01-06 15:20:14,visit,Mobile,Organic,Home,990,No
4528,2026-01-05 23:57:34,visit,Mobile,Social Media,Beauty,2364,No
4528,2026-01-06 00:02:34,product_view,Mobile,Social Media,Beauty,2364,No
4529,2026-01-04 07:10:21,visit,Desktop,Social Media,Sports,1669,Yes
4529,2026-01-04 07:14:21,product_view,Desktop,Social Media,Sports,1669,Yes
4529,2026-01-04 07:19:21,add_to_cart,Desktop,Social Media,Sports,1669,Yes
4529,2026-01-04 07:21:21,checkout,Desktop,Social Media,Sports,1669,Yes
4529,2026-01-04 07:24:21,payment_success,Desktop,Social Media,Sports,1669,Yes
4530,2026-01-06 07:58:37,visit,Desktop,Ads,Fashion,3989,No
4530,2026-01-06 08:01:37,product_view,Desktop,Ads,Fashion,3989,No
4531,2026-01-11 16:10:22,visit,Desktop,Organic,Sports,3604,No
4532,2026-01-02 10:53:54,visit,Desktop,Referral,Sports,1860,Yes
4532,2026-01-02 10:57:54,product_view,Desktop,Referral,Sports,1860,Yes
4532,2026-01-02 10:59:54,add_to_cart,Desktop,Referral,Sports,1860,Yes
4532,2026-01-02 11:03:54,checkout,Desktop,Referral,Sports,1860,Yes
4532,2026-01-02 11:06:54,payment_success,Desktop,Referral,Sports,1860,Yes
4533,2026-01-03 03:59:44,visit,Desktop,Social Media,Beauty,1766,Yes
4533,2026-01-03 04:02:44,product_view,Desktop,Social Media,Beauty,1766,Yes
4533,2026-01-03 04:04:44,add_to_cart,Desktop,Social Media,Beauty,1766,Yes
4533,2026-01-03 04:06:44,checkout,Desktop,Social Media,Beauty,1766,Yes
4533,2026-01-03 04:07:44,payment_success,Desktop,Social Media,Beauty,1766,Yes
4534,2026-01-10 16:36:07,visit,Desktop,Organic,Electronics,3257,No
4534,2026-01-10 16:37:07,product_view,Desktop,Organic,Electronics,3257,No
4535,2026-01-03 16:01:54,visit,Desktop,Organic,Beauty,727,No
4535,2026-01-03 16:05:54,product_view,Desktop,Organic,Beauty,727,No
4536,2026-01-04 04:27:07,visit,Mobile,Organic,Home,2170,No
4537,2026-01-03 00:44:20,visit,Mobile,Referral,Home,1946,No
4537,2026-01-03 00:48:20,product_view,Mobile,Referral,Home,1946,No
4538,2026-01-04 01:14:58,visit,Mobile,Referral,Fashion,4085,Yes
4538,2026-01-04 01:16:58,product_view,Mobile,Referral,Fashion,4085,Yes
4538,2026-01-04 01:20:58,add_to_cart,Mobile,Referral,Fashion,4085,Yes
4538,2026-01-04 01:24:58,checkout,Mobile,Referral,Fashion,4085,Yes
4538,2026-01-04 01:27:58,payment_success,Mobile,Referral,Fashion,4085,Yes
4539,2026-01-03 06:33:49,visit,Desktop,Referral,Fashion,3061,No
4539,2026-01-03 06:34:49,product_view,Desktop,Referral,Fashion,3061,No
4539,2026-01-03 06:37:49,add_to_cart,Desktop,Referral,Fashion,3061,No
4539,2026-01-03 06:41:49,checkout,Desktop,Referral,Fashion,3061,No
4540,2026-01-05 06:32:57,visit,Mobile,Social Media,Sports,3094,Yes
4540,2026-01-05 06:37:57,product_view,Mobile,Social Media,Sports,3094,Yes
4540,2026-01-05 06:42:57,add_to_cart,Mobile,Social Media,Sports,3094,Yes
4540,2026-01-05 06:47:57,checkout,Mobile,Social Media,Sports,3094,Yes
4540,2026-01-05 06:50:57,payment_success,Mobile,Social Media,Sports,3094,Yes
4541,2026-01-08 13:53:35,visit,Mobile,Ads,Fashion,3047,No
4541,2026-01-08 13:56:35,product_view,Mobile,Ads,Fashion,3047,No
4542,2026-01-11 08:08:04,visit,Desktop,Organic,Fashion,2384,No
4543,2026-01-09 16:35:44,visit,Mobile,Organic,Home,3230,No
4543,2026-01-09 16:39:44,product_view,Mobile,Organic,Home,3230,No
4543,2026-01-09 16:43:44,add_to_cart,Mobile,Organic,Home,3230,No
4544,2026-01-10 20:48:53,visit,Mobile,Social Media,Fashion,4665,No
4544,2026-01-10 20:51:53,product_view,Mobile,Social Media,Fashion,4665,No
4545,2026-01-10 18:54:23,visit,Mobile,Referral,Beauty,3433,No
4545,2026-01-10 18:58:23,product_view,Mobile,Referral,Beauty,3433,No
4545,2026-01-10 19:01:23,add_to_cart,Mobile,Referral,Beauty,3433,No
4545,2026-01-10 19:04:23,checkout,Mobile,Referral,Beauty,3433,No
4546,2026-01-01 12:17:46,visit,Mobile,Referral,Beauty,2509,No
4546,2026-01-01 12:18:46,product_view,Mobile,Referral,Beauty,2509,No
4546,2026-01-01 12:19:46,add_to_cart,Mobile,Referral,Beauty,2509,No
4546,2026-01-01 12:24:46,checkout,Mobile,Referral,Beauty,2509,No
4547,2026-01-03 02:02:46,visit,Desktop,Referral,Sports,1611,No
4547,2026-01-03 02:06:46,product_view,Desktop,Referral,Sports,1611,No
4547,2026-01-03 02:09:46,add_to_cart,Desktop,Referral,Sports,1611,No
4548,2026-01-10 12:32:01,visit,Desktop,Ads,Sports,4570,No
4548,2026-01-10 12:35:01,product_view,Desktop,Ads,Sports,4570,No
4549,2026-01-09 11:04:32,visit,Mobile,Organic,Fashion,3611,No
4549,2026-01-09 11:07:32,product_view,Mobile,Organic,Fashion,3611,No
4549,2026-01-09 11:09:32,add_to_cart,Mobile,Organic,Fashion,3611,No
4550,2026-01-05 06:26:33,visit,Desktop,Ads,Sports,2574,No
4550,2026-01-05 06:27:33,product_view,Desktop,Ads,Sports,2574,No
4551,2026-01-01 04:35:50,visit,Mobile,Ads,Home,995,No
4551,2026-01-01 04:39:50,product_view,Mobile,Ads,Home,995,No
4552,2026-01-07 08:12:12,visit,Mobile,Referral,Electronics,3753,No
4553,2026-01-09 20:33:00,visit,Mobile,Organic,Beauty,2930,No
4554,2026-01-04 02:58:33,visit,Mobile,Referral,Electronics,2282,No
4554,2026-01-04 03:00:33,product_view,Mobile,Referral,Electronics,2282,No
4555,2026-01-01 10:13:13,visit,Mobile,Referral,Home,2934,No
4556,2026-01-03 13:52:41,visit,Desktop,Ads,Fashion,4267,No
4556,2026-01-03 13:56:41,product_view,Desktop,Ads,Fashion,4267,No
4557,2026-01-01 11:16:40,visit,Desktop,Referral,Home,2667,No
4558,2026-01-02 20:02:09,visit,Desktop,Referral,Beauty,3009,No
4559,2026-01-03 00:04:32,visit,Mobile,Social Media,Fashion,1450,No
4560,2026-01-05 18:48:54,visit,Desktop,Ads,Beauty,4538,No
4561,2026-01-08 05:08:12,visit,Mobile,Ads,Fashion,4834,No
4562,2026-01-08 18:40:11,visit,Mobile,Ads,Fashion,2792,Yes
4562,2026-01-08 18:42:11,product_view,Mobile,Ads,Fashion,2792,Yes
4562,2026-01-08 18:44:11,add_to_cart,Mobile,Ads,Fashion,2792,Yes
4562,2026-01-08 18:45:11,checkout,Mobile,Ads,Fashion,2792,Yes
4562,2026-01-08 18:47:11,payment_success,Mobile,Ads,Fashion,2792,Yes
4563,2026-01-07 11:53:30,visit,Desktop,Organic,Home,749,No
4564,2026-01-09 20:50:00,visit,Desktop,Referral,Electronics,3690,No
4564,2026-01-09 20:55:00,product_view,Desktop,Referral,Electronics,3690,No
4564,2026-01-09 21:00:00,add_to_cart,Desktop,Referral,Electronics,3690,No
4564,2026-01-09 21:01:00,checkout,Desktop,Referral,Electronics,3690,No
4565,2026-01-06 19:44:23,visit,Mobile,Ads,Fashion,3368,No
4565,2026-01-06 19:49:23,product_view,Mobile,Ads,Fashion,3368,No
4565,2026-01-06 19:53:23,add_to_cart,Mobile,Ads,Fashion,3368,No
4566,2026-01-10 11:57:20,visit,Desktop,Referral,Fashion,2891,No
4567,2026-01-03 10:39:10,visit,Mobile,Social Media,Beauty,4808,Yes
4567,2026-01-03 10:42:10,product_view,Mobile,Social Media,Beauty,4808,Yes
4567,2026-01-03 10:47:10,add_to_cart,Mobile,Social Media,Beauty,4808,Yes
4567,2026-01-03 10:50:10,checkout,Mobile,Social Media,Beauty,4808,Yes
4567,2026-01-03 10:51:10,payment_success,Mobile,Social Media,Beauty,4808,Yes
4568,2026-01-07 04:30:00,visit,Mobile,Ads,Beauty,4242,No
4568,2026-01-07 04:32:00,product_view,Mobile,Ads,Beauty,4242,No
4569,2026-01-07 22:17:31,visit,Mobile,Referral,Electronics,2032,Yes
4569,2026-01-07 22:19:31,product_view,Mobile,Referral,Electronics,2032,Yes
4569,2026-01-07 22:23:31,add_to_cart,Mobile,Referral,Electronics,2032,Yes
4569,2026-01-07 22:25:31,checkout,Mobile,Referral,Electronics,2032,Yes
4569,2026-01-07 22:26:31,payment_success,Mobile,Referral,Electronics,2032,Yes
4570,2026-01-01 19:32:55,visit,Desktop,Social Media,Home,2559,No
4570,2026-01-01 19:36:55,product_view,Desktop,Social Media,Home,2559,No
4570,2026-01-01 19:39:55,add_to_cart,Desktop,Social Media,Home,2559,No
4570,2026-01-01 19:40:55,checkout,Desktop,Social Media,Home,2559,No
4571,2026-01-02 08:19:12,visit,Mobile,Organic,Sports,3417,No
4571,2026-01-02 08:21:12,product_view,Mobile,Organic,Sports,3417,No
4571,2026-01-02 08:25:12,add_to_cart,Mobile,Organic,Sports,3417,No
4571,2026-01-02 08:30:12,checkout,Mobile,Organic,Sports,3417,No
4572,2026-01-06 22:08:49,visit,Desktop,Ads,Fashion,923,No
4572,2026-01-06 22:10:49,product_view,Desktop,Ads,Fashion,923,No
4572,2026-01-06 22:12:49,add_to_cart,Desktop,Ads,Fashion,923,No
4573,2026-01-11 19:48:59,visit,Desktop,Organic,Home,2079,No
4573,2026-01-11 19:49:59,product_view,Desktop,Organic,Home,2079,No
4574,2026-01-05 09:55:32,visit,Desktop,Referral,Sports,1809,Yes
4574,2026-01-05 09:56:32,product_view,Desktop,Referral,Sports,1809,Yes
4574,2026-01-05 10:00:32,add_to_cart,Desktop,Referral,Sports,1809,Yes
4574,2026-01-05 10:01:32,checkout,Desktop,Referral,Sports,1809,Yes
4574,2026-01-05 10:02:32,payment_success,Desktop,Referral,Sports,1809,Yes
4575,2026-01-07 03:37:38,visit,Mobile,Ads,Electronics,4367,No
4575,2026-01-07 03:41:38,product_view,Mobile,Ads,Electronics,4367,No
4575,2026-01-07 03:43:38,add_to_cart,Mobile,Ads,Electronics,4367,No
4576,2026-01-06 08:14:33,visit,Desktop,Referral,Fashion,1493,No
4576,2026-01-06 08:17:33,product_view,Desktop,Referral,Fashion,1493,No
4577,2026-01-03 16:41:13,visit,Mobile,Ads,Fashion,809,No
4577,2026-01-03 16:44:13,product_view,Mobile,Ads,Fashion,809,No
4578,2026-01-03 17:07:47,visit,Desktop,Referral,Electronics,4727,No
4578,2026-01-03 17:11:47,product_view,Desktop,Referral,Electronics,4727,No
4579,2026-01-01 08:37:40,visit,Mobile,Ads,Fashion,742,No
4579,2026-01-01 08:42:40,product_view,Mobile,Ads,Fashion,742,No
4579,2026-01-01 08:43:40,add_to_cart,Mobile,Ads,Fashion,742,No
4580,2026-01-11 08:33:23,visit,Desktop,Organic,Beauty,524,No
4580,2026-01-11 08:35:23,product_view,Desktop,Organic,Beauty,524,No
4581,2026-01-06 02:56:41,visit,Mobile,Ads,Electronics,2791,No
4581,2026-01-06 03:01:41,product_view,Mobile,Ads,Electronics,2791,No
4582,2026-01-05 14:20:39,visit,Desktop,Referral,Sports,3966,No
4583,2026-01-05 19:36:20,visit,Desktop,Referral,Sports,4469,No
4583,2026-01-05 19:37:20,product_view,Desktop,Referral,Sports,4469,No
4584,2026-01-04 00:33:59,visit,Desktop,Referral,Electronics,1294,Yes
4584,2026-01-04 00:37:59,product_view,Desktop,Referral,Electronics,1294,Yes
4584,2026-01-04 00:39:59,add_to_cart,Desktop,Referral,Electronics,1294,Yes
4584,2026-01-04 00:44:59,checkout,Desktop,Referral,Electronics,1294,Yes
4584,2026-01-04 00:46:59,payment_success,Desktop,Referral,Electronics,1294,Yes
4585,2026-01-08 03:16:46,visit,Desktop,Ads,Sports,1548,Yes
4585,2026-01-08 03:19:46,product_view,Desktop,Ads,Sports,1548,Yes
4585,2026-01-08 03:20:46,add_to_cart,Desktop,Ads,Sports,1548,Yes
4585,2026-01-08 03:22:46,checkout,Desktop,Ads,Sports,1548,Yes
4585,2026-01-08 03:23:46,payment_success,Desktop,Ads,Sports,1548,Yes
4586,2026-01-08 02:42:00,visit,Desktop,Organic,Home,2715,No
4587,2026-01-03 12:36:44,visit,Mobile,Social Media,Beauty,1697,No
4587,2026-01-03 12:38:44,product_view,Mobile,Social Media,Beauty,1697,No
4588,2026-01-10 16:24:54,visit,Desktop,Organic,Beauty,2148,No
4589,2026-01-04 03:38:50,visit,Desktop,Referral,Electronics,3593,No
4589,2026-01-04 03:43:50,product_view,Desktop,Referral,Electronics,3593,No
4590,2026-01-10 09:56:47,visit,Desktop,Referral,Beauty,3936,No
4590,2026-01-10 09:57:47,product_view,Desktop,Referral,Beauty,3936,No
4591,2026-01-02 07:28:21,visit,Mobile,Social Media,Beauty,1204,No
4591,2026-01-02 07:30:21,product_view,Mobile,Social Media,Beauty,1204,No
4592,2026-01-02 15:38:23,visit,Mobile,Social Media,Sports,2873,No
4592,2026-01-02 15:43:23,product_view,Mobile,Social Media,Sports,2873,No
4592,2026-01-02 15:48:23,add_to_cart,Mobile,Social Media,Sports,2873,No
4593,2026-01-01 21:09:32,visit,Desktop,Social Media,Electronics,2274,No
4593,2026-01-01 21:11:32,product_view,Desktop,Social Media,Electronics,2274,No
4593,2026-01-01 21:13:32,add_to_cart,Desktop,Social Media,Electronics,2274,No
4594,2026-01-01 01:28:20,visit,Desktop,Referral,Home,1397,No
4594,2026-01-01 01:33:20,product_view,Desktop,Referral,Home,1397,No
4594,2026-01-01 01:35:20,add_to_cart,Desktop,Referral,Home,1397,No
4595,2026-01-03 22:47:50,visit,Mobile,Social Media,Sports,2619,Yes
4595,2026-01-03 22:51:50,product_view,Mobile,Social Media,Sports,2619,Yes
4595,2026-01-03 22:52:50,add_to_cart,Mobile,Social Media,Sports,2619,Yes
4595,2026-01-03 22:57:50,checkout,Mobile,Social Media,Sports,2619,Yes
4595,2026-01-03 22:59:50,payment_success,Mobile,Social Media,Sports,2619,Yes
4596,2026-01-03 01:31:39,visit,Desktop,Referral,Beauty,1059,No
4597,2026-01-04 08:16:17,visit,Desktop,Ads,Electronics,1961,No
4598,2026-01-10 11:12:00,visit,Mobile,Social Media,Fashion,2306,No
4599,2026-01-10 08:37:44,visit,Mobile,Ads,Home,4565,No
4599,2026-01-10 08:41:44,product_view,Mobile,Ads,Home,4565,No
4600,2026-01-02 13:56:07,visit,Mobile,Ads,Electronics,1092,No
4600,2026-01-02 13:59:07,product_view,Mobile,Ads,Electronics,1092,No
4600,2026-01-02 14:04:07,add_to_cart,Mobile,Ads,Electronics,1092,No
4601,2026-01-09 13:35:26,visit,Mobile,Referral,Fashion,3358,Yes
4601,2026-01-09 13:38:26,product_view,Mobile,Referral,Fashion,3358,Yes
4601,2026-01-09 13:42:26,add_to_cart,Mobile,Referral,Fashion,3358,Yes
4601,2026-01-09 13:43:26,checkout,Mobile,Referral,Fashion,3358,Yes
4601,2026-01-09 13:46:26,payment_success,Mobile,Referral,Fashion,3358,Yes
4602,2026-01-06 00:47:31,visit,Desktop,Social Media,Sports,506,Yes
4602,2026-01-06 00:52:31,product_view,Desktop,Social Media,Sports,506,Yes
4602,2026-01-06 00:54:31,add_to_cart,Desktop,Social Media,Sports,506,Yes
4602,2026-01-06 00:57:31,checkout,Desktop,Social Media,Sports,506,Yes
4602,2026-01-06 00:58:31,payment_success,Desktop,Social Media,Sports,506,Yes
4603,2026-01-08 06:35:07,visit,Desktop,Ads,Fashion,3823,No
4603,2026-01-08 06:38:07,product_view,Desktop,Ads,Fashion,3823,No
4603,2026-01-08 06:43:07,add_to_cart,Desktop,Ads,Fashion,3823,No
4603,2026-01-08 06:48:07,checkout,Desktop,Ads,Fashion,3823,No
4604,2026-01-05 13:52:38,visit,Desktop,Organic,Beauty,4135,No
4605,2026-01-07 04:12:18,visit,Mobile,Organic,Beauty,3991,No
4605,2026-01-07 04:16:18,product_view,Mobile,Organic,Beauty,3991,No
4605,2026-01-07 04:19:18,add_to_cart,Mobile,Organic,Beauty,3991,No
4606,2026-01-01 09:05:32,visit,Desktop,Organic,Electronics,2527,No
4607,2026-01-02 01:51:45,visit,Desktop,Referral,Home,1149,Yes
4607,2026-01-02 01:56:45,product_view,Desktop,Referral,Home,1149,Yes
4607,2026-01-02 02:00:45,add_to_cart,Desktop,Referral,Home,1149,Yes
4607,2026-01-02 02:04:45,checkout,Desktop,Referral,Home,1149,Yes
4607,2026-01-02 02:05:45,payment_success,Desktop,Referral,Home,1149,Yes
4608,2026-01-09 11:28:58,visit,Desktop,Social Media,Home,3430,No
4609,2026-01-04 13:40:26,visit,Desktop,Referral,Sports,3162,No
4609,2026-01-04 13:41:26,product_view,Desktop,Referral,Sports,3162,No
4609,2026-01-04 13:44:26,add_to_cart,Desktop,Referral,Sports,3162,No
4610,2026-01-09 20:13:44,visit,Desktop,Organic,Home,4591,No
4610,2026-01-09 20:18:44,product_view,Desktop,Organic,Home,4591,No
4610,2026-01-09 20:20:44,add_to_cart,Desktop,Organic,Home,4591,No
4611,2026-01-02 08:00:48,visit,Mobile,Social Media,Fashion,2553,No
4611,2026-01-02 08:03:48,product_view,Mobile,Social Media,Fashion,2553,No
4612,2026-01-09 11:29:08,visit,Mobile,Ads,Fashion,1909,No
4612,2026-01-09 11:31:08,product_view,Mobile,Ads,Fashion,1909,No
4613,2026-01-11 14:04:31,visit,Mobile,Organic,Home,4793,No
4613,2026-01-11 14:05:31,product_view,Mobile,Organic,Home,4793,No
4613,2026-01-11 14:06:31,add_to_cart,Mobile,Organic,Home,4793,No
4613,2026-01-11 14:08:31,checkout,Mobile,Organic,Home,4793,No
4614,2026-01-04 02:00:23,visit,Desktop,Referral,Sports,555,Yes
4614,2026-01-04 02:03:23,product_view,Desktop,Referral,Sports,555,Yes
4614,2026-01-04 02:07:23,add_to_cart,Desktop,Referral,Sports,555,Yes
4614,2026-01-04 02:10:23,checkout,Desktop,Referral,Sports,555,Yes
4614,2026-01-04 02:12:23,payment_success,Desktop,Referral,Sports,555,Yes
4615,2026-01-02 17:17:00,visit,Desktop,Organic,Home,3611,No
4615,2026-01-02 17:22:00,product_view,Desktop,Organic,Home,3611,No
4616,2026-01-05 04:28:17,visit,Mobile,Organic,Beauty,2389,No
4616,2026-01-05 04:31:17,product_view,Mobile,Organic,Beauty,2389,No
4616,2026-01-05 04:35:17,add_to_cart,Mobile,Organic,Beauty,2389,No
4616,2026-01-05 04:39:17,checkout,Mobile,Organic,Beauty,2389,No
4617,2026-01-10 12:57:23,visit,Desktop,Social Media,Beauty,3772,Yes
4617,2026-01-10 13:00:23,product_view,Desktop,Social Media,Beauty,3772,Yes
4617,2026-01-10 13:04:23,add_to_cart,Desktop,Social Media,Beauty,3772,Yes
4617,2026-01-10 13:07:23,checkout,Desktop,Social Media,Beauty,3772,Yes
4617,2026-01-10 13:10:23,payment_success,Desktop,Social Media,Beauty,3772,Yes
4618,2026-01-02 17:18:10,visit,Mobile,Social Media,Home,3301,No
4618,2026-01-02 17:21:10,product_view,Mobile,Social Media,Home,3301,No
4619,2026-01-10 03:47:03,visit,Desktop,Referral,Electronics,1078,Yes
4619,2026-01-10 03:52:03,product_view,Desktop,Referral,Electronics,1078,Yes
4619,2026-01-10 03:56:03,add_to_cart,Desktop,Referral,Electronics,1078,Yes
4619,2026-01-10 04:01:03,checkout,Desktop,Referral,Electronics,1078,Yes
4619,2026-01-10 04:03:03,payment_success,Desktop,Referral,Electronics,1078,Yes
4620,2026-01-05 06:41:36,visit,Desktop,Referral,Home,1676,No
4621,2026-01-11 12:20:08,visit,Mobile,Organic,Beauty,1661,Yes
4621,2026-01-11 12:25:08,product_view,Mobile,Organic,Beauty,1661,Yes
4621,2026-01-11 12:26:08,add_to_cart,Mobile,Organic,Beauty,1661,Yes
4621,2026-01-11 12:31:08,checkout,Mobile,Organic,Beauty,1661,Yes
4621,2026-01-11 12:34:08,payment_success,Mobile,Organic,Beauty,1661,Yes
4622,2026-01-01 18:43:36,visit,Mobile,Social Media,Home,4329,No
4622,2026-01-01 18:47:36,product_view,Mobile,Social Media,Home,4329,No
4623,2026-01-09 08:37:30,visit,Desktop,Social Media,Beauty,1644,Yes
4623,2026-01-09 08:38:30,product_view,Desktop,Social Media,Beauty,1644,Yes
4623,2026-01-09 08:39:30,add_to_cart,Desktop,Social Media,Beauty,1644,Yes
4623,2026-01-09 08:40:30,checkout,Desktop,Social Media,Beauty,1644,Yes
4623,2026-01-09 08:43:30,payment_success,Desktop,Social Media,Beauty,1644,Yes
4624,2026-01-07 01:55:42,visit,Mobile,Ads,Electronics,2055,No
4625,2026-01-09 00:47:38,visit,Mobile,Referral,Electronics,1388,Yes
4625,2026-01-09 00:50:38,product_view,Mobile,Referral,Electronics,1388,Yes
4625,2026-01-09 00:53:38,add_to_cart,Mobile,Referral,Electronics,1388,Yes
4625,2026-01-09 00:57:38,checkout,Mobile,Referral,Electronics,1388,Yes
4625,2026-01-09 00:58:38,payment_success,Mobile,Referral,Electronics,1388,Yes
4626,2026-01-04 09:51:30,visit,Desktop,Ads,Sports,2871,No
4626,2026-01-04 09:54:30,product_view,Desktop,Ads,Sports,2871,No
4626,2026-01-04 09:56:30,add_to_cart,Desktop,Ads,Sports,2871,No
4626,2026-01-04 10:00:30,checkout,Desktop,Ads,Sports,2871,No
4627,2026-01-11 10:53:49,visit,Desktop,Ads,Home,3338,No
4627,2026-01-11 10:57:49,product_view,Desktop,Ads,Home,3338,No
4628,2026-01-01 04:04:30,visit,Mobile,Social Media,Electronics,4974,No
4628,2026-01-01 04:07:30,product_view,Mobile,Social Media,Electronics,4974,No
4628,2026-01-01 04:11:30,add_to_cart,Mobile,Social Media,Electronics,4974,No
4629,2026-01-04 20:19:34,visit,Mobile,Ads,Sports,4039,No
4630,2026-01-04 08:29:41,visit,Desktop,Referral,Electronics,3411,No
4630,2026-01-04 08:34:41,product_view,Desktop,Referral,Electronics,3411,No
4631,2026-01-05 09:22:10,visit,Desktop,Organic,Electronics,3178,No
4631,2026-01-05 09:27:10,product_view,Desktop,Organic,Electronics,3178,No
4632,2026-01-06 20:55:38,visit,Mobile,Referral,Beauty,4040,No
4633,2026-01-09 02:04:05,visit,Desktop,Social Media,Fashion,3011,No
4633,2026-01-09 02:08:05,product_view,Desktop,Social Media,Fashion,3011,No
